CustomerID,Region,Age,Plan,DeviceType,CustomerSegment,TenureMonths,MonthlyDataGB,MonthlyVoiceMins,MonthlySMSCount,MonthlyMpesaTransactions,MonthlySpendKES,HasMpesa,HasSafaricomHome,HasShowmax,HasInternationalRoaming,NumServices,CustomerServiceCalls,NetworkComplaints,UnresolvedComplaints,NetworkQualityScore,DaysSinceLastTopup,ContractMonths,Churned
SAF002443,Eldoret,53,Prepaid,Tablet,Enterprise,29,2.17,2.0,6.0,3.0,571.0,1,0,0,0,1,0,0,0,9.0,3.0,0,0
SAF002444,Thika,35,Postpaid,Smartphone,Consumer,23,0.1,331.0,2.0,0.0,1005.0,1,0,0,0,1,4,0,0,9.9,4.0,12,0
SAF002445,Mombasa,48,Prepaid,Smartphone,Consumer,111,0.83,51.0,146.0,5.0,587.0,1,0,0,0,1,2,1,0,8.7,3.0,0,0
SAF002446,Nairobi,34,Postpaid,Smartphone,Consumer,85,6.25,45.0,28.0,1.0,1356.0,1,0,0,0,1,0,1,0,5.9,2.0,36,0
SAF002447,Nairobi,23,Prepaid,Smartphone,Consumer,31,1.87,36.0,25.0,19.0,743.0,1,1,0,1,3,1,1,1,9.2,11.0,0,0
SAF002448,Nairobi,56,Prepaid,Dongle,Consumer,96,3.54,34.0,125.0,1.0,778.0,1,0,0,0,1,1,1,1,5.2,1.0,0,0
SAF002449,Nairobi,42,Postpaid,Feature Phone,Consumer,105,0.93,159.0,28.0,3.0,844.0,1,0,0,0,1,1,1,0,8.9,13.0,36,0
SAF002450,Nairobi,59,Prepaid,Smartphone,Consumer,71,3.67,286.0,29.0,13.0,1624.0,1,0,0,0,1,3,0,0,6.3,13.0,0,0
SAF002451,Nairobi,59,Prepaid,Tablet,Youth,77,36.93,185.0,166.0,13.0,6352.0,1,1,0,0,2,1,0,0,7.5,19.0,0,0
SAF002452,Meru,55,Prepaid,Feature Phone,Consumer,61,3.17,135.0,5.0,19.0,903.0,1,0,0,1,2,2,0,0,5.5,2.0,0,0
SAF002453,Kisumu,55,Prepaid,Smartphone,Consumer,23,3.46,41.0,170.0,6.0,1027.0,1,0,0,0,1,2,0,0,7.5,17.0,0,0
SAF002454,Nairobi,48,Postpaid,Feature Phone,Consumer,8,0.41,95.0,7.0,35.0,488.0,1,1,1,0,3,4,1,0,8.4,4.0,12,0
SAF002455,Kisumu,46,Postpaid,Smartphone,Consumer,76,1.81,32.0,26.0,6.0,929.0,1,1,0,0,2,1,0,0,7.5,8.0,36,0
SAF002456,Nairobi,57,Hybrid,Smartphone,Consumer,100,6.9,14.0,16.0,13.0,1319.0,1,0,0,0,1,0,1,0,8.0,13.0,0,0
SAF002457,Mombasa,26,Postpaid,Smartphone,Youth,16,6.29,15.0,124.0,4.0,1257.0,1,0,0,1,2,4,1,1,7.8,0.0,36,0
SAF002458,Nakuru,18,Prepaid,Smartphone,Consumer,26,2.59,111.0,27.0,23.0,746.0,1,0,1,0,2,1,1,0,6.9,0.0,0,0
SAF002459,Mombasa,33,Prepaid,Smartphone,Consumer,29,,5.0,1.0,9.0,1343.0,1,1,0,0,2,1,2,0,7.4,2.0,0,0
SAF002460,Mombasa,55,Prepaid,Smartphone,Consumer,93,0.54,435.0,10.0,1.0,1467.0,0,1,0,0,1,0,1,0,5.2,6.0,0,0
SAF002461,Garissa,40,Prepaid,Smartphone,Consumer,6,3.76,648.0,23.0,1.0,2234.0,1,0,0,0,1,2,1,0,8.2,11.0,0,0
SAF002462,Machakos,25,Prepaid,Feature Phone,Consumer,37,1.0,19.0,45.0,18.0,273.0,0,0,1,0,1,3,1,0,7.4,10.0,0,1
SAF002463,Nakuru,64,Hybrid,Dongle,SME,33,3.63,67.0,33.0,13.0,1045.0,1,0,0,0,1,2,1,0,6.4,16.0,0,0
SAF002464,Kisumu,29,Prepaid,Feature Phone,Consumer,95,0.32,175.0,76.0,3.0,724.0,1,0,0,0,1,4,0,0,5.4,6.0,0,0
SAF002465,Nakuru,27,Prepaid,Smartphone,Consumer,46,10.06,372.0,71.0,6.0,2683.0,1,1,0,0,2,2,0,0,6.7,6.0,0,0
SAF002466,Nairobi,33,Prepaid,Smartphone,SME,61,5.4,266.0,36.0,15.0,1769.0,1,0,0,0,1,5,0,0,4.8,1.0,0,0
SAF002467,Mombasa,64,Postpaid,Smartphone,Consumer,41,0.79,35.0,34.0,1.0,416.0,1,0,0,0,1,2,0,0,6.8,10.0,36,0
SAF002468,Nairobi,60,Postpaid,Smartphone,Consumer,18,3.55,11.0,13.0,1.0,613.0,1,0,0,0,1,3,1,0,8.6,5.0,36,0
SAF002469,Mombasa,41,Postpaid,Smartphone,Youth,102,4.98,41.0,127.0,10.0,1110.0,1,0,0,0,1,2,0,0,7.5,2.0,12,0
SAF002470,Kisumu,56,Prepaid,Smartphone,Consumer,111,0.82,69.0,3.0,1.0,545.0,1,0,0,0,1,3,1,0,5.4,1.0,0,0
SAF002471,Nairobi,25,Postpaid,Feature Phone,SME,95,0.34,54.0,20.0,3.0,413.0,1,0,1,0,2,1,0,0,7.6,15.0,36,0
SAF002472,Meru,28,Prepaid,Feature Phone,Consumer,16,1.52,178.0,43.0,2.0,1066.0,1,0,0,0,1,2,0,0,7.0,6.0,0,0
SAF002473,Nyeri,58,Postpaid,Smartphone,Consumer,104,0.51,36.0,117.0,11.0,525.0,1,0,0,0,1,1,0,0,6.8,7.0,36,0
SAF002474,Eldoret,43,Prepaid,Smartphone,Consumer,51,2.92,235.0,28.0,0.0,1167.0,1,0,1,0,2,0,0,0,5.9,2.0,0,0
SAF002475,Kisumu,24,Prepaid,Feature Phone,Consumer,37,1.93,31.0,91.0,1.0,799.0,1,0,1,0,2,0,1,1,6.5,6.0,0,1
SAF002476,Machakos,32,Prepaid,Smartphone,Consumer,14,2.17,54.0,4.0,1.0,812.0,1,1,0,1,3,3,2,1,6.6,1.0,0,0
SAF002477,Nairobi,32,Postpaid,Smartphone,Consumer,103,2.74,71.0,30.0,3.0,748.0,1,0,0,0,1,1,0,0,6.6,4.0,36,0
SAF002478,Thika,20,Prepaid,Smartphone,Enterprise,68,14.07,41.0,15.0,2.0,2484.0,1,0,0,0,1,0,0,0,7.2,2.0,0,0
SAF002479,Nairobi,33,Postpaid,Smartphone,SME,30,5.51,174.0,64.0,2.0,1592.0,1,0,0,0,1,3,0,0,9.8,1.0,12,0
SAF002480,Thika,32,Prepaid,Smartphone,Consumer,60,3.47,63.0,24.0,4.0,936.0,1,1,0,0,2,2,0,0,8.9,11.0,0,0
SAF002481,Nairobi,42,Prepaid,Feature Phone,SME,53,1.58,262.0,26.0,2.0,980.0,1,0,0,0,1,1,1,1,7.2,8.0,0,0
SAF002482,Machakos,50,Prepaid,Tablet,Enterprise,97,0.1,398.0,3.0,1.0,1512.0,1,0,0,1,2,0,0,0,8.3,11.0,0,0
SAF002483,Meru,31,Prepaid,Smartphone,SME,36,0.43,236.0,23.0,7.0,835.0,1,0,0,0,1,2,0,0,6.1,13.0,0,0
SAF002484,Nairobi,41,Prepaid,Smartphone,Consumer,30,,89.0,3.0,24.0,1150.0,1,0,0,0,1,4,0,0,5.2,3.0,0,0
SAF002485,Mombasa,28,Prepaid,Feature Phone,Enterprise,64,1.61,86.0,14.0,7.0,762.0,1,0,0,0,1,1,1,0,9.8,10.0,0,0
SAF002486,Garissa,20,Postpaid,Smartphone,Consumer,14,1.42,29.0,5.0,11.0,449.0,1,0,0,0,1,0,1,1,6.9,9.0,24,0
SAF002487,Mombasa,26,Prepaid,Smartphone,Consumer,23,7.69,108.0,16.0,29.0,1763.0,1,0,0,0,1,3,0,0,8.0,2.0,0,0
SAF002488,Machakos,23,Hybrid,Smartphone,Consumer,48,2.32,366.0,10.0,1.0,1473.0,1,0,0,0,1,2,0,0,6.9,8.0,0,0
SAF002489,Kisumu,48,Prepaid,Smartphone,Enterprise,28,8.04,10.0,13.0,5.0,1380.0,1,1,0,0,2,5,1,1,8.5,18.0,0,0
SAF002490,Mombasa,33,Postpaid,Feature Phone,Youth,7,7.62,168.0,6.0,7.0,1626.0,1,0,0,0,1,0,0,0,10.0,8.0,12,0
SAF002491,Nairobi,28,Prepaid,Feature Phone,Youth,42,0.29,244.0,23.0,3.0,839.0,1,0,0,0,1,0,1,0,6.0,3.0,0,0
SAF002492,Nairobi,34,Prepaid,Smartphone,Consumer,10,10.17,518.0,28.0,8.0,3085.0,1,1,0,0,2,2,2,1,8.0,8.0,0,0
SAF002493,Eldoret,20,Prepaid,Smartphone,Youth,68,0.28,49.0,72.0,8.0,405.0,1,0,0,0,1,0,0,0,6.4,6.0,0,0
SAF002494,Mombasa,36,Prepaid,Smartphone,Consumer,44,11.59,53.0,31.0,15.0,2167.0,1,0,0,0,1,3,0,0,7.0,11.0,0,0
SAF002495,Kisumu,41,Postpaid,Smartphone,Consumer,102,2.11,31.0,10.0,14.0,770.0,1,0,0,0,1,1,2,1,5.2,2.0,12,0
SAF002496,Mombasa,64,Prepaid,Dongle,Consumer,13,5.01,187.0,53.0,1.0,1442.0,1,1,0,0,2,1,0,0,6.7,1.0,0,0
SAF002497,Kisumu,59,Prepaid,Feature Phone,Consumer,85,4.29,18.0,14.0,1.0,1017.0,1,0,1,0,2,2,0,0,6.2,4.0,0,0
SAF002498,Machakos,25,Postpaid,Smartphone,SME,33,2.56,37.0,56.0,2.0,750.0,1,0,0,1,2,3,1,0,8.8,7.0,36,0
SAF002499,Garissa,53,Prepaid,Feature Phone,Consumer,104,3.38,42.0,20.0,2.0,863.0,1,0,0,0,1,4,0,0,6.2,1.0,0,0
SAF002500,Mombasa,57,Postpaid,Feature Phone,Youth,92,10.48,56.0,29.0,7.0,1942.0,1,0,0,0,1,1,0,0,6.9,2.0,36,0
SAF002501,Thika,19,Prepaid,Feature Phone,Consumer,87,9.18,66.0,28.0,3.0,1809.0,1,1,1,0,3,4,0,0,8.6,1.0,0,0
SAF002502,Eldoret,40,Postpaid,Smartphone,Consumer,32,3.72,98.0,125.0,24.0,1046.0,1,0,0,1,2,2,0,0,8.2,10.0,36,0
SAF002503,Kisumu,57,Prepaid,Smartphone,Youth,48,3.75,356.0,7.0,1.0,1587.0,1,0,0,0,1,0,1,1,9.0,9.0,0,0
SAF002504,Meru,47,Prepaid,Feature Phone,Consumer,5,0.99,34.0,112.0,2.0,485.0,1,1,1,0,3,0,1,0,8.5,7.0,0,0
SAF002505,Nairobi,42,Prepaid,Smartphone,SME,61,6.17,181.0,33.0,16.0,1436.0,1,1,0,0,2,0,0,0,7.7,4.0,0,0
SAF002506,Nairobi,24,Hybrid,Dongle,SME,90,3.5,135.0,203.0,7.0,1144.0,1,1,0,0,2,3,0,0,6.9,4.0,0,0
SAF002507,Machakos,45,Prepaid,Feature Phone,Consumer,103,6.13,15.0,34.0,6.0,1182.0,1,1,0,0,2,2,1,0,6.7,5.0,0,0
SAF002508,Mombasa,58,Prepaid,Dongle,SME,90,3.75,200.0,43.0,7.0,1248.0,1,1,1,0,3,2,0,0,7.1,12.0,0,0
SAF002509,Thika,34,Postpaid,Smartphone,Consumer,3,1.24,11.0,55.0,2.0,464.0,0,0,0,0,0,1,0,0,5.6,6.0,24,0
SAF002510,Machakos,49,Hybrid,Tablet,Enterprise,24,0.74,161.0,69.0,11.0,845.0,1,0,0,0,1,3,2,1,6.4,10.0,0,0
SAF002511,Nairobi,18,Postpaid,Smartphone,Consumer,117,0.28,151.0,26.0,5.0,670.0,1,0,0,1,2,0,1,0,7.6,2.0,12,0
SAF002512,Machakos,44,Hybrid,Dongle,Consumer,98,3.09,140.0,45.0,0.0,1048.0,1,0,0,0,1,1,0,0,4.7,5.0,0,0
SAF002513,Mombasa,61,Prepaid,Smartphone,Consumer,34,1.17,39.0,38.0,2.0,326.0,1,0,1,0,2,2,1,0,4.4,7.0,0,0
SAF002514,Kisumu,53,Prepaid,Smartphone,Consumer,84,3.48,102.0,21.0,14.0,1003.0,1,0,0,0,1,3,0,0,3.8,3.0,0,0
SAF002515,Nakuru,24,Postpaid,Feature Phone,SME,119,0.21,172.0,69.0,3.0,663.0,1,1,0,0,2,2,1,1,5.0,5.0,24,0
SAF002516,Nyeri,20,Postpaid,Smartphone,Youth,94,1.65,122.0,9.0,12.0,831.0,1,0,0,0,1,2,1,0,6.5,13.0,24,0
SAF002517,Nairobi,47,Prepaid,Smartphone,SME,42,1.06,196.0,7.0,9.0,776.0,1,1,0,0,2,0,0,0,6.8,1.0,0,0
SAF002518,Mombasa,18,Prepaid,Dongle,Consumer,20,1.62,140.0,53.0,3.0,732.0,1,0,0,0,1,2,1,1,5.6,12.0,0,1
SAF002519,Nakuru,51,Postpaid,Smartphone,Youth,41,0.2,38.0,41.0,1.0,508.0,1,1,1,0,3,1,0,0,5.6,6.0,36,0
SAF002520,Eldoret,55,Prepaid,Smartphone,Consumer,82,4.51,20.0,15.0,13.0,761.0,1,1,0,0,2,1,1,0,5.3,4.0,0,0
SAF002521,Nakuru,60,Prepaid,Smartphone,SME,102,0.43,120.0,40.0,8.0,773.0,1,1,0,0,2,0,0,0,7.3,6.0,0,0
SAF002522,Nairobi,53,Prepaid,Feature Phone,SME,20,0.1,171.0,59.0,3.0,712.0,1,0,1,0,2,3,0,0,6.5,7.0,0,1
SAF002523,Nairobi,50,Prepaid,Smartphone,Consumer,6,10.23,18.0,10.0,6.0,1756.0,1,1,0,0,2,2,1,1,7.2,11.0,0,0
SAF002524,Mombasa,60,Postpaid,Smartphone,Enterprise,57,0.75,23.0,35.0,8.0,362.0,1,1,0,0,2,1,2,0,6.5,11.0,36,1
SAF002525,Thika,33,Prepaid,Smartphone,Consumer,42,6.16,1.0,70.0,0.0,1285.0,1,1,0,0,2,2,1,0,6.3,9.0,0,0
SAF002526,Nairobi,55,Postpaid,Smartphone,SME,25,11.68,91.0,21.0,9.0,2222.0,1,0,1,1,3,2,0,0,7.2,0.0,36,0
SAF002527,Nairobi,28,Prepaid,Smartphone,SME,41,2.67,94.0,34.0,9.0,887.0,1,1,1,0,3,1,0,0,7.4,6.0,0,0
SAF002528,Meru,25,Prepaid,Smartphone,Youth,41,2.61,83.0,3.0,1.0,795.0,1,0,0,0,1,1,0,0,8.8,4.0,0,0
SAF002529,Nairobi,18,Postpaid,Smartphone,Enterprise,3,1.6,46.0,71.0,12.0,580.0,1,0,0,0,1,4,0,0,7.9,6.0,36,0
SAF002530,Garissa,31,Prepaid,Smartphone,Consumer,108,1.94,67.0,64.0,14.0,848.0,1,0,1,1,3,1,0,0,9.4,7.0,0,0
SAF002531,Nakuru,47,Prepaid,Smartphone,SME,43,2.3,174.0,24.0,3.0,957.0,1,0,0,0,1,2,0,0,5.8,7.0,0,0
SAF002532,Thika,38,Prepaid,Feature Phone,Consumer,46,0.58,24.0,5.0,1.0,224.0,1,0,0,0,1,0,0,0,5.4,3.0,0,0
SAF002533,Nairobi,38,Prepaid,Smartphone,Consumer,57,1.59,27.0,43.0,9.0,580.0,1,0,1,0,2,4,0,0,6.3,4.0,0,0
SAF002534,Nairobi,51,Prepaid,Smartphone,Youth,83,5.93,132.0,34.0,1.0,1310.0,1,1,0,0,2,4,0,0,8.1,0.0,0,0
SAF002535,Eldoret,55,Postpaid,Smartphone,Youth,74,0.7,242.0,101.0,16.0,1158.0,0,0,1,0,1,3,0,0,6.0,19.0,36,0
SAF002536,Thika,43,Postpaid,Smartphone,Enterprise,51,4.58,50.0,13.0,5.0,1066.0,1,1,0,0,2,3,1,0,8.7,31.0,36,0
SAF002537,Eldoret,58,Postpaid,Feature Phone,Consumer,5,3.69,324.0,1.0,19.0,1353.0,1,0,0,0,1,1,0,0,5.2,4.0,12,0
SAF002538,Nairobi,31,Prepaid,Feature Phone,Enterprise,86,0.21,7.0,12.0,8.0,299.0,1,0,0,0,1,2,0,0,5.3,4.0,0,0
SAF002539,Eldoret,57,Prepaid,Smartphone,Youth,73,0.1,15.0,22.0,3.0,237.0,1,0,1,0,2,2,2,1,7.1,4.0,0,0
SAF002540,Eldoret,52,Prepaid,Smartphone,Consumer,97,1.52,74.0,7.0,5.0,747.0,1,1,0,0,2,1,0,0,,2.0,0,0
SAF002541,Nakuru,59,Prepaid,Smartphone,Consumer,15,4.12,154.0,156.0,6.0,1345.0,1,0,0,0,1,0,0,0,7.8,4.0,0,0
SAF002542,Eldoret,35,Prepaid,Smartphone,SME,88,1.4,56.0,10.0,14.0,548.0,0,0,0,0,0,1,1,0,7.9,3.0,0,0
SAF002543,Thika,37,Prepaid,Tablet,SME,94,3.86,97.0,45.0,16.0,1026.0,1,1,0,0,2,2,0,0,5.7,0.0,0,0
SAF002544,Nakuru,26,Hybrid,Smartphone,Youth,100,3.83,3.0,24.0,9.0,776.0,1,0,1,0,2,4,1,0,6.4,1.0,0,0
SAF002545,Nairobi,58,Prepaid,Smartphone,Consumer,39,5.75,74.0,32.0,3.0,1071.0,1,0,0,0,1,2,0,0,7.5,1.0,0,0
SAF002546,Mombasa,62,Prepaid,Smartphone,SME,70,0.37,33.0,108.0,6.0,389.0,1,0,1,0,2,1,0,0,4.4,2.0,0,0
SAF002547,Nairobi,50,Postpaid,Smartphone,SME,79,3.01,87.0,30.0,1.0,799.0,0,1,1,0,2,2,0,0,6.6,1.0,12,0
SAF002548,Mombasa,21,Prepaid,Feature Phone,Consumer,38,0.23,90.0,15.0,2.0,433.0,1,0,0,1,2,1,1,0,9.1,2.0,0,1
SAF002549,Mombasa,21,Postpaid,Smartphone,Enterprise,39,0.68,168.0,10.0,3.0,841.0,1,0,0,0,1,2,4,1,8.8,0.0,36,1
SAF002550,Nairobi,33,Postpaid,Tablet,Consumer,52,1.38,93.0,89.0,1.0,890.0,1,0,0,0,1,0,1,1,10.0,31.0,36,0
SAF002551,Nairobi,64,Hybrid,Smartphone,Consumer,86,4.3,114.0,173.0,17.0,1324.0,1,0,1,0,2,3,0,0,6.5,1.0,0,0
SAF002552,Nairobi,43,Prepaid,Smartphone,Consumer,3,12.76,91.0,12.0,1.0,2293.0,1,1,0,0,2,0,0,0,4.8,13.0,0,0
SAF002553,Thika,23,Postpaid,Smartphone,Consumer,117,1.47,557.0,51.0,10.0,1722.0,1,0,0,0,1,1,0,0,6.4,1.0,24,0
SAF002554,Meru,54,Prepaid,Feature Phone,SME,29,2.58,188.0,28.0,6.0,1036.0,1,0,1,0,2,1,0,0,7.2,3.0,0,0
SAF002555,Nairobi,39,Postpaid,Smartphone,Youth,93,1.05,169.0,48.0,14.0,703.0,0,1,1,0,2,4,1,0,8.3,20.0,24,0
SAF002556,Meru,59,Prepaid,Smartphone,Consumer,31,3.94,118.0,133.0,11.0,1197.0,1,0,1,0,2,2,0,0,7.3,3.0,0,1
SAF002557,Kisumu,56,Prepaid,Feature Phone,Consumer,109,1.6,90.0,13.0,11.0,672.0,1,0,0,1,2,1,0,0,7.7,7.0,0,0
SAF002558,Nairobi,24,Prepaid,Smartphone,Consumer,66,2.3,51.0,54.0,4.0,745.0,1,1,0,0,2,3,0,0,6.4,3.0,0,0
SAF002559,Nairobi,59,Prepaid,Tablet,SME,99,2.94,184.0,23.0,14.0,1134.0,1,1,1,0,3,2,0,0,6.5,20.0,0,0
SAF002560,Kisumu,47,Postpaid,Smartphone,Youth,45,4.06,25.0,42.0,1.0,721.0,1,1,0,0,2,1,1,0,5.9,0.0,36,0
SAF002561,Thika,27,Postpaid,Feature Phone,SME,73,0.22,4.0,21.0,5.0,168.0,1,1,0,0,2,1,0,0,5.1,2.0,36,0
SAF002562,Eldoret,32,Postpaid,Smartphone,SME,22,2.83,144.0,49.0,42.0,939.0,1,0,1,0,2,1,0,0,6.3,4.0,36,0
SAF002563,Nairobi,23,Prepaid,Feature Phone,SME,83,1.97,19.0,16.0,24.0,514.0,1,0,0,0,1,0,1,0,7.6,12.0,0,0
SAF002564,Nairobi,41,Postpaid,Tablet,Consumer,114,0.5,281.0,27.0,1.0,1015.0,1,1,0,0,2,1,0,0,7.9,6.0,12,0
SAF002565,Mombasa,19,Prepaid,Smartphone,SME,101,0.82,177.0,49.0,7.0,738.0,1,0,0,0,1,0,1,0,7.6,16.0,0,0
SAF002566,Nairobi,57,Postpaid,Feature Phone,SME,10,7.54,111.0,2.0,3.0,1927.0,1,0,1,0,2,2,0,0,7.3,15.0,24,0
SAF002567,Nairobi,32,Hybrid,Feature Phone,SME,110,7.19,45.0,16.0,10.0,1530.0,1,1,1,0,3,0,0,0,6.4,22.0,0,0
SAF002568,Nairobi,38,Prepaid,Smartphone,Enterprise,21,0.12,122.0,32.0,11.0,451.0,1,0,0,0,1,2,0,0,9.3,1.0,0,0
SAF002569,Thika,35,Postpaid,Smartphone,SME,17,4.09,78.0,3.0,0.0,1144.0,1,0,0,0,1,3,1,1,7.2,4.0,12,0
SAF002570,Nyeri,22,Prepaid,Smartphone,SME,67,2.83,41.0,49.0,15.0,942.0,1,0,0,0,1,0,0,0,6.7,4.0,0,0
SAF002571,Mombasa,42,Prepaid,Dongle,Youth,7,9.84,348.0,67.0,2.0,2488.0,1,0,1,0,2,3,0,0,8.1,1.0,0,0
SAF002572,Nyeri,53,Prepaid,Feature Phone,Youth,105,8.35,21.0,7.0,27.0,1394.0,1,0,0,0,1,4,0,0,9.3,20.0,0,0
SAF002573,Nairobi,27,Prepaid,Smartphone,SME,101,3.03,168.0,53.0,19.0,1140.0,1,1,0,0,2,2,0,0,8.3,3.0,0,0
SAF002574,Mombasa,63,Postpaid,Smartphone,Consumer,36,0.52,193.0,42.0,2.0,909.0,1,0,0,0,1,2,0,0,8.2,7.0,36,0
SAF002575,Nairobi,40,Prepaid,Smartphone,Consumer,67,2.16,364.0,21.0,8.0,1488.0,1,0,0,0,1,1,0,0,6.5,6.0,0,0
SAF002576,Nakuru,41,Prepaid,Smartphone,SME,77,4.52,96.0,7.0,3.0,953.0,1,0,0,0,1,1,0,0,9.5,2.0,0,0
SAF002577,Garissa,62,Prepaid,Smartphone,Consumer,105,10.61,92.0,124.0,1.0,2066.0,1,0,0,0,1,1,1,0,9.1,6.0,0,0
SAF002578,Nakuru,27,Postpaid,Smartphone,Consumer,30,1.58,304.0,25.0,17.0,1163.0,1,1,0,0,2,2,1,0,7.2,2.0,36,0
SAF002579,Mombasa,23,Hybrid,Smartphone,Consumer,87,5.37,194.0,8.0,2.0,1583.0,1,0,0,0,1,0,1,0,7.0,2.0,0,0
SAF002580,Nakuru,30,Postpaid,Smartphone,SME,71,4.02,173.0,51.0,4.0,1144.0,1,0,1,0,2,2,2,1,8.2,6.0,12,0
SAF002581,Nairobi,38,Postpaid,Feature Phone,Consumer,94,0.29,187.0,37.0,21.0,622.0,1,0,0,0,1,0,0,0,7.1,4.0,36,0
SAF002582,Machakos,49,Prepaid,Tablet,Consumer,29,2.86,82.0,68.0,1.0,908.0,1,0,0,0,1,3,0,0,9.9,4.0,0,0
SAF002583,Kisumu,60,Prepaid,Feature Phone,Consumer,72,0.71,5.0,222.0,6.0,541.0,1,1,0,0,2,2,1,0,9.1,3.0,0,0
SAF002584,Mombasa,32,Prepaid,Feature Phone,SME,74,4.03,27.0,2.0,7.0,964.0,1,0,0,0,1,0,1,0,6.4,10.0,0,0
SAF002585,Kisumu,19,Prepaid,Smartphone,Consumer,33,,124.0,54.0,12.0,997.0,1,0,0,1,2,1,0,0,6.7,2.0,0,0
SAF002586,Nakuru,32,Postpaid,Smartphone,Consumer,59,12.65,61.0,181.0,14.0,2539.0,1,0,0,0,1,0,0,0,5.3,3.0,12,0
SAF002587,Nairobi,34,Prepaid,Smartphone,SME,20,9.59,112.0,31.0,4.0,2041.0,1,0,0,0,1,1,1,0,9.5,6.0,0,0
SAF002588,Nakuru,37,Postpaid,Feature Phone,SME,93,0.1,96.0,50.0,11.0,495.0,1,1,0,0,2,1,0,0,8.0,23.0,12,0
SAF002589,Nairobi,23,Prepaid,Tablet,Consumer,29,0.29,69.0,23.0,19.0,385.0,1,0,0,0,1,0,1,0,4.9,2.0,0,1
SAF002590,Eldoret,32,Prepaid,Feature Phone,SME,53,5.13,32.0,18.0,17.0,1236.0,1,0,0,0,1,1,0,0,6.3,4.0,0,0
SAF002591,Thika,34,Prepaid,Tablet,Consumer,85,4.05,152.0,48.0,6.0,1282.0,1,0,1,0,2,3,1,0,4.9,1.0,0,0
SAF002592,Thika,43,Postpaid,Smartphone,SME,1,5.65,288.0,177.0,7.0,1916.0,1,0,0,0,1,2,0,0,7.3,7.0,36,0
SAF002593,Kisumu,39,Postpaid,Smartphone,Consumer,115,1.09,176.0,4.0,9.0,710.0,1,0,0,0,1,1,0,0,6.3,2.0,36,0
SAF002594,Kisumu,26,Postpaid,Smartphone,Consumer,34,6.62,15.0,22.0,14.0,1383.0,0,0,1,0,1,2,1,0,6.5,5.0,12,0
SAF002595,Nairobi,29,Prepaid,Smartphone,SME,44,2.04,93.0,113.0,6.0,787.0,1,0,0,0,1,0,0,0,9.0,4.0,0,0
SAF002596,Eldoret,39,Hybrid,Smartphone,SME,119,1.06,216.0,5.0,1.0,850.0,1,1,0,0,2,2,1,0,7.4,10.0,0,0
SAF002597,Nairobi,40,Prepaid,Feature Phone,Consumer,96,0.1,107.0,42.0,4.0,449.0,1,0,0,0,1,1,0,0,7.4,13.0,0,0
SAF002598,Mombasa,54,Prepaid,Smartphone,Consumer,109,7.18,69.0,22.0,10.0,1434.0,1,0,1,0,2,0,1,0,6.5,9.0,0,0
SAF002599,Nairobi,31,Hybrid,Smartphone,Enterprise,14,2.68,40.0,19.0,8.0,761.0,1,0,0,0,1,0,1,0,7.0,4.0,0,0
SAF002600,Nairobi,41,Prepaid,Smartphone,SME,37,12.96,48.0,9.0,11.0,2222.0,1,1,0,0,2,1,0,0,7.8,4.0,0,0
SAF002601,Nakuru,25,Postpaid,Smartphone,Consumer,35,4.39,33.0,8.0,6.0,939.0,1,0,0,1,2,3,1,1,9.4,4.0,24,0
SAF002602,Nairobi,43,Prepaid,Smartphone,SME,59,0.29,26.0,29.0,2.0,267.0,1,0,0,0,1,4,1,1,7.3,5.0,0,0
SAF002603,Eldoret,49,Prepaid,Smartphone,Consumer,24,3.11,107.0,19.0,1.0,1002.0,1,0,0,0,1,2,2,0,6.3,7.0,0,0
SAF002604,Nairobi,45,Hybrid,Smartphone,Consumer,113,0.1,85.0,27.0,5.0,444.0,1,0,1,0,2,3,0,0,7.4,3.0,0,0
SAF002605,Nairobi,49,Prepaid,Feature Phone,Consumer,65,2.86,159.0,9.0,2.0,912.0,1,0,0,0,1,0,0,0,7.2,9.0,0,0
SAF002606,Kisumu,39,Postpaid,Smartphone,Consumer,110,1.51,44.0,17.0,32.0,541.0,1,1,0,1,3,3,1,0,10.0,17.0,24,0
SAF002607,Nairobi,26,Prepaid,Smartphone,Consumer,6,3.61,74.0,225.0,2.0,1175.0,1,0,0,0,1,1,1,1,6.7,0.0,0,0
SAF002608,Nairobi,20,Postpaid,Tablet,Consumer,113,2.73,137.0,18.0,7.0,929.0,1,0,0,0,1,2,1,1,7.3,0.0,24,0
SAF002609,Eldoret,42,Prepaid,Tablet,Consumer,68,1.06,396.0,21.0,0.0,1162.0,1,0,0,0,1,3,0,0,8.2,8.0,0,0
SAF002610,Nairobi,56,Prepaid,Tablet,Consumer,38,0.62,51.0,1.0,2.0,547.0,1,0,0,0,1,2,3,1,7.4,7.0,0,0
SAF002611,Thika,29,Prepaid,Smartphone,Consumer,1,1.82,42.0,19.0,2.0,496.0,1,0,0,0,1,1,1,1,8.6,4.0,0,0
SAF002612,Nairobi,46,Prepaid,Smartphone,Consumer,41,15.16,72.0,58.0,11.0,2774.0,0,0,0,0,0,1,1,0,7.2,12.0,0,1
SAF002613,Nairobi,20,Hybrid,Smartphone,SME,31,2.0,154.0,29.0,5.0,876.0,1,0,0,0,1,0,0,0,6.5,10.0,0,0
